Year,data.Sex,Value
2014,data.Female,43.9308548378684
2015,data.Female,44.5858072638791
2016,data.Female,45.1994148040062
2017,data.Female,46.0467909699123
2018,data.Female,46.7
2019,data.Female,47.3
2014,data.Male,56.0691451621316
2015,data.Male,55.4141927361209
2016,data.Male,54.8005851959938
2017,data.Male,53.9532090300877
2018,data.Male,53.305938486843
2019,data.Male,52.7145374742004
