Year,Value
2000,0.80239
2001,0.84444
2002,0.84084
2003,0.86106
2004,0.77352
2005,0.57657
2006,0.47697
2007,0.45692
2008,0.6937
2009,0.66327
2010,0.53318
2011,0.54738
2012,0.53737
2013,0.49444
2014,0.46414
2015,0.46602
2016,0.45971
2017,0.4066
