Year,Value
2000,0.04162
2001,0.05501
2002,0.05092
2003,0.06038
2004,0.06203
2005,0.09522
2006,0.05131
2007,0.07167
2008,0.08584
2009,0.09747
2010,0.11569
2011,0.11852
2012,0.14069
2013,0.13352
2014,0.13067
2015,0.13818
2016,0.15903
2017,0.14383
2018,0.14931
