Year,Value
2000,16.67661
2001,15.68193
2002,15.41898
2003,15.59026
2004,14.74125
2005,14.92014
2006,15.41389
2012,23.86093
2013,23.29036
2014,22.80728
2015,22.60348
2016,23.5854
2017,23.84284
