Year,구분,Value
2020,법적 프레임워크와 공공 생활에 대한 개괄,90.0
2020,여성에 대한 폭력,88.8889
2020,고용과 경제적 혜택,70.0
2020,결혼과 가족,90.9091
2022,법적 프레임워크와 공공 생활에 대한 개괄,90.0
2022,여성에 대한 폭력,88.8889
2022,고용과 경제적 혜택,70.0
2022,결혼과 가족,90.9091
