Year,구분,Value
2006,01 평균,332.8
2006,02 특별시,291.0
2006,03 광역시,382.4
2006,04 중소도시,326.5
2006,05 농어촌,321.9
2011,01 평균,311.3
2011,02 특별시,396.6
2011,03 광역시,342.1
2011,04 중소도시,255.9
2011,05 농어촌,320.2
2016,01 평균,367.95
2016,02 특별시,389.95
2016,03 광역시,534.99
2016,04 중소도시,349.14
2016,05 농어촌,185.32
