Year,구분,Value
2019,국가통계발전계획 재정지원여부,1
2020,국가통계발전계획 재정지원여부,1
2021,국가통계발전계획 재정지원여부,1
2019,국가통계발전계획 현재이행여부,1
2020,국가통계발전계획 현재이행여부,1
2021,국가통계발전계획 현재이행여부,1
