Year,Units,data.Type_of_product,Value
2010,data.Kilograms_per_constant_2010_USD,data.CPR,0.00539
2010,data.Kilograms_per_constant_2010_USD,data.CRO,0.04077
2010,data.Kilograms_per_constant_2010_USD,data.FEO,0.05594
2010,data.Kilograms_per_constant_2010_USD,data.FOF,0.23886
2010,data.Kilograms_per_constant_2010_USD,data.GAS,0.03107
2010,data.Kilograms_per_constant_2010_USD,data.GBO,0.01277
2010,data.Kilograms_per_constant_2010_USD,data.MEO,0.06428
2010,data.Kilograms_per_constant_2010_USD,data.NFO,0.05594
2010,data.Kilograms_per_constant_2010_USD,data.NMA,0.01061
2010,data.Kilograms_per_constant_2010_USD,data.NMC,0.34395
2010,data.Kilograms_per_constant_2010_USD,data.NMM,0.34747
2010,data.Kilograms_per_constant_2010_USD,data.PET,0.09697
2010,data.Kilograms_per_constant_2010_USD,data.RAW,0.71909
2010,data.Kilograms_per_constant_2010_USD,data.WCH,0.00204
2010,data.Kilograms_per_constant_2010_USD,data.WOD,0.00827
2011,data.Kilograms_per_constant_2010_USD,data.BIM,0.06752
2011,data.Kilograms_per_constant_2010_USD,data.COL,0.116
2011,data.Kilograms_per_constant_2010_USD,data.CPR,0.00504
2011,data.Kilograms_per_constant_2010_USD,data.CRO,0.03859
2011,data.Kilograms_per_constant_2010_USD,data.FEO,0.05487
2011,data.Kilograms_per_constant_2010_USD,data.FOF,0.23907
2011,data.Kilograms_per_constant_2010_USD,data.GAS,0.03187
2011,data.Kilograms_per_constant_2010_USD,data.GBO,0.01334
2011,data.Kilograms_per_constant_2010_USD,data.MEO,0.06322
2011,data.Kilograms_per_constant_2010_USD,data.NFO,0.05487
2011,data.Kilograms_per_constant_2010_USD,data.NMA,0.01014
2011,data.Kilograms_per_constant_2010_USD,data.NMC,0.32291
2011,data.Kilograms_per_constant_2010_USD,data.NMM,0.32386
2011,data.Kilograms_per_constant_2010_USD,data.PET,0.09119
2011,data.Kilograms_per_constant_2010_USD,data.RAW,0.69367
2011,data.Kilograms_per_constant_2010_USD,data.WCH,0.00219
2011,data.Kilograms_per_constant_2010_USD,data.WOD,0.00793
2012,data.Kilograms_per_constant_2010_USD,data.BIM,0.06695
2012,data.Kilograms_per_constant_2010_USD,data.COL,0.10917
2012,data.Kilograms_per_constant_2010_USD,data.CPR,0.00484
2012,data.Kilograms_per_constant_2010_USD,data.CRO,0.03816
2012,data.Kilograms_per_constant_2010_USD,data.FEO,0.05226
2012,data.Kilograms_per_constant_2010_USD,data.FOF,0.23336
2012,data.Kilograms_per_constant_2010_USD,data.GAS,0.03185
2012,data.Kilograms_per_constant_2010_USD,data.GBO,0.01415
2012,data.Kilograms_per_constant_2010_USD,data.MEO,0.06093
2012,data.Kilograms_per_constant_2010_USD,data.NFO,0.05226
2012,data.Kilograms_per_constant_2010_USD,data.NMA,0.00982
2012,data.Kilograms_per_constant_2010_USD,data.NMC,0.14272
2012,data.Kilograms_per_constant_2010_USD,data.NMM,0.14445
2012,data.Kilograms_per_constant_2010_USD,data.PET,0.09234
2012,data.Kilograms_per_constant_2010_USD,data.RAW,0.50569
2012,data.Kilograms_per_constant_2010_USD,data.WCH,0.00195
2012,data.Kilograms_per_constant_2010_USD,data.WOD,0.00711
2013,data.Kilograms_per_constant_2010_USD,data.BIM,0.06502
2013,data.Kilograms_per_constant_2010_USD,data.COL,0.10774
2013,data.Kilograms_per_constant_2010_USD,data.CPR,0.00493
2013,data.Kilograms_per_constant_2010_USD,data.CRO,0.0378
2013,data.Kilograms_per_constant_2010_USD,data.FEO,0.04823
2013,data.Kilograms_per_constant_2010_USD,data.FOF,0.2314
2013,data.Kilograms_per_constant_2010_USD,data.GAS,0.03441
2013,data.Kilograms_per_constant_2010_USD,data.GBO,0.01326
2013,data.Kilograms_per_constant_2010_USD,data.MEO,0.05735
2013,data.Kilograms_per_constant_2010_USD,data.NFO,0.04823
2013,data.Kilograms_per_constant_2010_USD,data.NMA,0.01029
2013,data.Kilograms_per_constant_2010_USD,data.NMC,0.13085
2013,data.Kilograms_per_constant_2010_USD,data.NMM,0.13297
2013,data.Kilograms_per_constant_2010_USD,data.PET,0.08925
2013,data.Kilograms_per_constant_2010_USD,data.RAW,0.48674
2013,data.Kilograms_per_constant_2010_USD,data.WCH,0.00178
2013,data.Kilograms_per_constant_2010_USD,data.WOD,0.00635
2014,data.Kilograms_per_constant_2010_USD,data.BIM,0.06253
2014,data.Kilograms_per_constant_2010_USD,data.COL,0.1079
2014,data.Kilograms_per_constant_2010_USD,data.CPR,0.00473
2014,data.Kilograms_per_constant_2010_USD,data.CRO,0.03744
2014,data.Kilograms_per_constant_2010_USD,data.FEO,0.05423
2014,data.Kilograms_per_constant_2010_USD,data.FOF,0.22515
2014,data.Kilograms_per_constant_2010_USD,data.GAS,0.03069
2014,data.Kilograms_per_constant_2010_USD,data.GBO,0.01234
2014,data.Kilograms_per_constant_2010_USD,data.MEO,0.06333
2014,data.Kilograms_per_constant_2010_USD,data.NFO,0.05423
2014,data.Kilograms_per_constant_2010_USD,data.NMA,0.00984
2014,data.Kilograms_per_constant_2010_USD,data.NMC,0.12513
2014,data.Kilograms_per_constant_2010_USD,data.NMM,0.12675
2014,data.Kilograms_per_constant_2010_USD,data.PET,0.08656
2014,data.Kilograms_per_constant_2010_USD,data.RAW,0.47776
2014,data.Kilograms_per_constant_2010_USD,data.WCH,0.00187
2014,data.Kilograms_per_constant_2010_USD,data.WOD,0.00609
2015,data.Kilograms_per_constant_2010_USD,data.BIM,0.06103
2015,data.Kilograms_per_constant_2010_USD,data.COL,0.10816
2015,data.Kilograms_per_constant_2010_USD,data.CPR,0.00452
2015,data.Kilograms_per_constant_2010_USD,data.CRO,0.03649
2015,data.Kilograms_per_constant_2010_USD,data.FEO,0.05371
2015,data.Kilograms_per_constant_2010_USD,data.FOF,0.22621
2015,data.Kilograms_per_constant_2010_USD,data.GAS,0.02636
2015,data.Kilograms_per_constant_2010_USD,data.GBO,0.01215
2015,data.Kilograms_per_constant_2010_USD,data.MEO,0.06284
2015,data.Kilograms_per_constant_2010_USD,data.NFO,0.05371
2015,data.Kilograms_per_constant_2010_USD,data.NMA,0.0096
2015,data.Kilograms_per_constant_2010_USD,data.NMC,0.10563
2015,data.Kilograms_per_constant_2010_USD,data.NMM,0.10694
2015,data.Kilograms_per_constant_2010_USD,data.PET,0.09169
2015,data.Kilograms_per_constant_2010_USD,data.RAW,0.45703
2015,data.Kilograms_per_constant_2010_USD,data.WCH,0.00181
2015,data.Kilograms_per_constant_2010_USD,data.WOD,0.00602
2016,data.Kilograms_per_constant_2010_USD,data.BIM,0.05942
2016,data.Kilograms_per_constant_2010_USD,data.COL,0.10918
2016,data.Kilograms_per_constant_2010_USD,data.CPR,0.00431
2016,data.Kilograms_per_constant_2010_USD,data.CRO,0.03549
2016,data.Kilograms_per_constant_2010_USD,data.FEO,0.05311
2016,data.Kilograms_per_constant_2010_USD,data.FOF,0.2255
2016,data.Kilograms_per_constant_2010_USD,data.GAS,0.02686
2016,data.Kilograms_per_constant_2010_USD,data.GBO,0.01195
2016,data.Kilograms_per_constant_2010_USD,data.MEO,0.06225
2016,data.Kilograms_per_constant_2010_USD,data.NFO,0.05311
2016,data.Kilograms_per_constant_2010_USD,data.NMA,0.00935
2016,data.Kilograms_per_constant_2010_USD,data.NMC,0.08697
2016,data.Kilograms_per_constant_2010_USD,data.NMM,0.088
2016,data.Kilograms_per_constant_2010_USD,data.PET,0.08946
2016,data.Kilograms_per_constant_2010_USD,data.RAW,0.43517
2016,data.Kilograms_per_constant_2010_USD,data.WCH,0.00175
2016,data.Kilograms_per_constant_2010_USD,data.WOD,0.00587
2017,data.Kilograms_per_constant_2010_USD,data.BIM,0.05777
2017,data.Kilograms_per_constant_2010_USD,data.COL,0.1099
2017,data.Kilograms_per_constant_2010_USD,data.CPR,0.0041
2017,data.Kilograms_per_constant_2010_USD,data.CRO,0.03453
2017,data.Kilograms_per_constant_2010_USD,data.FEO,0.05244
2017,data.Kilograms_per_constant_2010_USD,data.FOF,0.22435
2017,data.Kilograms_per_constant_2010_USD,data.GAS,0.02728
2017,data.Kilograms_per_constant_2010_USD,data.GBO,0.01174
2017,data.Kilograms_per_constant_2010_USD,data.MEO,0.06156
2017,data.Kilograms_per_constant_2010_USD,data.NFO,0.05244
2017,data.Kilograms_per_constant_2010_USD,data.NMA,0.0091
2017,data.Kilograms_per_constant_2010_USD,data.NMC,0.0842
2017,data.Kilograms_per_constant_2010_USD,data.NMM,0.08496
2017,data.Kilograms_per_constant_2010_USD,data.PET,0.08718
2017,data.Kilograms_per_constant_2010_USD,data.RAW,0.42864
2017,data.Kilograms_per_constant_2010_USD,data.WCH,0.00169
2017,data.Kilograms_per_constant_2010_USD,data.WOD,0.00571
2000,data.Tonnes,data.BIM,78315086.23
2000,data.Tonnes,data.COL,73195000.0
2000,data.Tonnes,data.CPR,7230600.21
2000,data.Tonnes,data.CRO,43521392.0
2000,data.Tonnes,data.FEO,43851447.94
2000,data.Tonnes,data.FOF,194637495.4
2000,data.Tonnes,data.GAS,14596495.38
2000,data.Tonnes,data.GBO,16425013.18
2000,data.Tonnes,data.MEO,50422530.99
2000,data.Tonnes,data.NFO,43851447.94
2000,data.Tonnes,data.NMA,11842321.07
2000,data.Tonnes,data.NMC,419684198.5
2000,data.Tonnes,data.NMM,422740081.5
2000,data.Tonnes,data.PET,106846000.0
2000,data.Tonnes,data.RAW,746115194.1
2000,data.Tonnes,data.WCH,2054611.0
2000,data.Tonnes,data.WOD,7538088.84
2001,data.Tonnes,data.BIM,77279740.36
2001,data.Tonnes,data.COL,74015000.0
2001,data.Tonnes,data.CPR,7433535.25
2001,data.Tonnes,data.CRO,45066773.0
2001,data.Tonnes,data.FEO,48947893.05
2001,data.Tonnes,data.FOF,193625503.4
2001,data.Tonnes,data.GAS,16170503.44
2001,data.Tonnes,data.GBO,13540020.47
2001,data.Tonnes,data.MEO,55475920.91
2001,data.Tonnes,data.NFO,48947893.05
2001,data.Tonnes,data.NMA,11010080.92
2001,data.Tonnes,data.NMC,441805661.5
2001,data.Tonnes,data.NMM,446994638.9
2001,data.Tonnes,data.PET,103440000.0
2001,data.Tonnes,data.RAW,773375803.6
2001,data.Tonnes,data.WCH,2636032.0
2001,data.Tonnes,data.WOD,7969074.64
2002,data.Tonnes,data.BIM,74978403.01
2002,data.Tonnes,data.COL,75319000.0
2002,data.Tonnes,data.CPR,6869152.16
2002,data.Tonnes,data.CRO,45701078.0
2002,data.Tonnes,data.FEO,51105813.08
2002,data.Tonnes,data.FOF,196702628.6
2002,data.Tonnes,data.GAS,17834628.64
2002,data.Tonnes,data.GBO,12968518.49
2002,data.Tonnes,data.MEO,57900354.14
2002,data.Tonnes,data.NFO,51105813.08
2002,data.Tonnes,data.NMA,12682366.23
2002,data.Tonnes,data.NMC,448986620.8
2002,data.Tonnes,data.NMM,458113724.0
2002,data.Tonnes,data.PET,103549000.0
2002,data.Tonnes,data.RAW,787695109.8
2002,data.Tonnes,data.WCH,2465354.0
2002,data.Tonnes,data.WOD,8223597.36
2003,data.Tonnes,data.BIM,70759134.24
2003,data.Tonnes,data.COL,77128000.0
2003,data.Tonnes,data.CPR,6094125.66
2003,data.Tonnes,data.CRO,44451781.0
2003,data.Tonnes,data.FEO,49874613.8
2003,data.Tonnes,data.FOF,201910867.7
2003,data.Tonnes,data.GAS,19441867.74
2003,data.Tonnes,data.GBO,11782177.98
2003,data.Tonnes,data.MEO,56865316.25
2003,data.Tonnes,data.NFO,49874613.8
2003,data.Tonnes,data.NMA,11911826.85
2003,data.Tonnes,data.NMC,493225068.9
2003,data.Tonnes,data.NMM,501937212.9
2003,data.Tonnes,data.PET,105341000.0
2003,data.Tonnes,data.RAW,831472531.1
2003,data.Tonnes,data.WCH,2486892.0
2003,data.Tonnes,data.WOD,7112322.6
2004,data.Tonnes,data.BIM,73361654.05
2004,data.Tonnes,data.COL,82843000.0
2004,data.Tonnes,data.CPR,6930219.8
2004,data.Tonnes,data.CRO,43283616.0
2004,data.Tonnes,data.FEO,52956553.38
2004,data.Tonnes,data.FOF,209636071.0
2004,data.Tonnes,data.GAS,22162070.98
2004,data.Tonnes,data.GBO,11626480.69
2004,data.Tonnes,data.MEO,60072478.93
2004,data.Tonnes,data.NFO,52956553.38
2004,data.Tonnes,data.NMA,11742200.84
2004,data.Tonnes,data.NMC,471001528.6
2004,data.Tonnes,data.NMM,478530871.2
2004,data.Tonnes,data.PET,104631000.0
2004,data.Tonnes,data.RAW,821601075.2
2004,data.Tonnes,data.WCH,2475566.0
2004,data.Tonnes,data.WOD,7598549.56
2005,data.Tonnes,data.BIM,72958249.18
2005,data.Tonnes,data.COL,79931000.0
2005,data.Tonnes,data.CPR,6846735.39
2005,data.Tonnes,data.CRO,44730838.0
2005,data.Tonnes,data.FEO,50531156.31
2005,data.Tonnes,data.FOF,202715206.3
2005,data.Tonnes,data.GAS,22695206.28
2005,data.Tonnes,data.GBO,12055996.35
2005,data.Tonnes,data.MEO,57554124.86
2005,data.Tonnes,data.NFO,50531156.31
2005,data.Tonnes,data.NMA,12228759.05
2005,data.Tonnes,data.NMC,411624990.0
2005,data.Tonnes,data.NMM,417765375.3
2005,data.Tonnes,data.PET,100089000.0
2005,data.Tonnes,data.RAW,750992955.6
2005,data.Tonnes,data.WCH,2523728.0
2005,data.Tonnes,data.WOD,7252772.44
2006,data.Tonnes,data.BIM,72838457.25
2006,data.Tonnes,data.COL,82845000.0
2006,data.Tonnes,data.CPR,6429072.0
2006,data.Tonnes,data.CRO,44279017.0
2006,data.Tonnes,data.FEO,49755576.38
2006,data.Tonnes,data.FOF,211959612.6
2006,data.Tonnes,data.GAS,25594612.64
2006,data.Tonnes,data.GBO,12142639.53
2006,data.Tonnes,data.MEO,57098647.81
2006,data.Tonnes,data.NFO,49755576.38
2006,data.Tonnes,data.NMA,11874292.25
2006,data.Tonnes,data.NMC,409259228.1
2006,data.Tonnes,data.NMM,414831725.3
2006,data.Tonnes,data.PET,103520000.0
2006,data.Tonnes,data.RAW,756728443.0
2006,data.Tonnes,data.WCH,2805447.0
2006,data.Tonnes,data.WOD,7364435.72
2007,data.Tonnes,data.BIM,73377633.65
2007,data.Tonnes,data.COL,91722000.0
2007,data.Tonnes,data.CPR,6162319.54
2007,data.Tonnes,data.CRO,44096863.0
2007,data.Tonnes,data.FEO,56726185.95
2007,data.Tonnes,data.FOF,220915037.8
2007,data.Tonnes,data.GAS,25844037.78
2007,data.Tonnes,data.GBO,13087863.43
2007,data.Tonnes,data.MEO,63881253.66
2007,data.Tonnes,data.NFO,56726185.95
2007,data.Tonnes,data.NMA,13758909.02
2007,data.Tonnes,data.NMC,428640923.7
2007,data.Tonnes,data.NMM,435904655.5
2007,data.Tonnes,data.PET,103349000.0
2007,data.Tonnes,data.RAW,794078580.6
2007,data.Tonnes,data.WCH,2777078.0
2007,data.Tonnes,data.WOD,7693174.68
2008,data.Tonnes,data.BIM,78326078.32
2008,data.Tonnes,data.COL,103057000.0
2008,data.Tonnes,data.CPR,6924493.1
2008,data.Tonnes,data.CRO,43657198.0
2008,data.Tonnes,data.FEO,61325519.99
2008,data.Tonnes,data.FOF,229538441.7
2008,data.Tonnes,data.GAS,28675441.74
2008,data.Tonnes,data.GBO,14145023.66
2008,data.Tonnes,data.MEO,69323819.98
2008,data.Tonnes,data.NFO,61325519.99
2008,data.Tonnes,data.NMA,14145197.15
2008,data.Tonnes,data.NMC,414124684.3
2008,data.Tonnes,data.NMM,421659723.1
2008,data.Tonnes,data.PET,97806000.0
2008,data.Tonnes,data.RAW,798848063.1
2008,data.Tonnes,data.WCH,2534682.0
2008,data.Tonnes,data.WOD,8500100.56
2009,data.Tonnes,data.BIM,77109651.32
2009,data.Tonnes,data.COL,105757000.0
2009,data.Tonnes,data.CPR,6958866.86
2009,data.Tonnes,data.CRO,46221779.0
2009,data.Tonnes,data.FEO,46911587.01
2009,data.Tonnes,data.FOF,234404537.3
2009,data.Tonnes,data.GAS,26207537.3
2009,data.Tonnes,data.GBO,15579976.44
2009,data.Tonnes,data.MEO,55148620.11
2009,data.Tonnes,data.NFO,46911587.01
2009,data.Tonnes,data.NMA,10818508.77
2009,data.Tonnes,data.NMC,413187778.1
2009,data.Tonnes,data.NMM,419111454.1
2009,data.Tonnes,data.PET,102440000.0
2009,data.Tonnes,data.RAW,785774262.8
2009,data.Tonnes,data.WCH,2423745.0
2009,data.Tonnes,data.WOD,7519821.02
2010,data.Tonnes,data.BIM,74955053.0
2010,data.Tonnes,data.COL,121304000.0
2010,data.Tonnes,data.CPR,5903783.95
2010,data.Tonnes,data.CRO,44627242.0
2010,data.Tonnes,data.FEO,61231682.76
2010,data.Tonnes,data.FOF,261434257.3
2010,data.Tonnes,data.GAS,34001257.34
2010,data.Tonnes,data.GBO,13981883.29
2010,data.Tonnes,data.MEO,70349457.77
2010,data.Tonnes,data.NFO,61231682.76
2010,data.Tonnes,data.NMA,11615735.85
2010,data.Tonnes,data.NMC,376448454.2
2010,data.Tonnes,data.NMM,380304130.5
2010,data.Tonnes,data.PET,106129000.0
2010,data.Tonnes,data.RAW,787042898.6
2010,data.Tonnes,data.WCH,2231367.0
2010,data.Tonnes,data.WOD,9047493.76
2011,data.Tonnes,data.BIM,76623833.13
2011,data.Tonnes,data.COL,131640000.0
2011,data.Tonnes,data.CPR,5715780.33
2011,data.Tonnes,data.CRO,43790525.0
2011,data.Tonnes,data.FEO,62271635.91
2011,data.Tonnes,data.FOF,271293783.0
2011,data.Tonnes,data.GAS,36167782.98
2011,data.Tonnes,data.GBO,15133244.8
2011,data.Tonnes,data.MEO,71739106.79
2011,data.Tonnes,data.NFO,62271635.91
2011,data.Tonnes,data.NMA,11503951.85
2011,data.Tonnes,data.NMC,366441671.2
2011,data.Tonnes,data.NMM,367516151.0
2011,data.Tonnes,data.PET,103486000.0
2011,data.Tonnes,data.RAW,787172873.9
2011,data.Tonnes,data.WCH,2483434.0
2011,data.Tonnes,data.WOD,8995765.0
2012,data.Tonnes,data.BIM,77718490.36
2012,data.Tonnes,data.COL,126729000.0
2012,data.Tonnes,data.CPR,5616221.1
2012,data.Tonnes,data.CRO,44295609.0
2012,data.Tonnes,data.FEO,60661835.16
2012,data.Tonnes,data.FOF,270891184.0
2012,data.Tonnes,data.GAS,36968184.0
2012,data.Tonnes,data.GBO,16427124.42
2012,data.Tonnes,data.MEO,70725567.99
2012,data.Tonnes,data.NFO,60661835.16
2012,data.Tonnes,data.NMA,11401518.4
2012,data.Tonnes,data.NMC,165675251.3
2012,data.Tonnes,data.NMM,167675119.1
2012,data.Tonnes,data.PET,107194000.0
2012,data.Tonnes,data.RAW,587010361.4
2012,data.Tonnes,data.WCH,2265002.201
2012,data.Tonnes,data.WOD,8258529.64
2013,data.Tonnes,data.BIM,77662386.02
2013,data.Tonnes,data.COL,128686000.0
2013,data.Tonnes,data.CPR,5892247.3
2013,data.Tonnes,data.CRO,45151613.0
2013,data.Tonnes,data.FEO,57601691.48
2013,data.Tonnes,data.FOF,276395524.7
2013,data.Tonnes,data.GAS,41104524.72
2013,data.Tonnes,data.GBO,15836557.22
2013,data.Tonnes,data.MEO,68499230.85
2013,data.Tonnes,data.NFO,57601691.48
2013,data.Tonnes,data.NMA,12291258.59
2013,data.Tonnes,data.NMC,156292463.0
2013,data.Tonnes,data.NMM,158818245.4
2013,data.Tonnes,data.PET,106605000.0
2013,data.Tonnes,data.RAW,581375387.0
2013,data.Tonnes,data.WCH,2129529.053
2013,data.Tonnes,data.WOD,7589897.44
2014,data.Tonnes,data.BIM,77188395.99
2014,data.Tonnes,data.COL,133185000.0
2014,data.Tonnes,data.CPR,5838261.492
2014,data.Tonnes,data.CRO,46214155.0
2014,data.Tonnes,data.FEO,66935079.81
2014,data.Tonnes,data.FOF,277906299.1
2014,data.Tonnes,data.GAS,37876299.06
2014,data.Tonnes,data.GBO,15227093.35
2014,data.Tonnes,data.MEO,78168690.77
2014,data.Tonnes,data.NFO,66935079.81
2014,data.Tonnes,data.NMA,12148779.19
2014,data.Tonnes,data.NMC,154453697.2
2014,data.Tonnes,data.NMM,156453164.7
2014,data.Tonnes,data.PET,106845000.0
2014,data.Tonnes,data.RAW,589716550.6
2014,data.Tonnes,data.WCH,2311482.786
2014,data.Tonnes,data.WOD,7518334.54
2015,data.Tonnes,data.BIM,77438624.37
2015,data.Tonnes,data.COL,137237000.0
2015,data.Tonnes,data.CPR,5733768.474
2015,data.Tonnes,data.CRO,46293223.82
2015,data.Tonnes,data.FEO,68149481.97
2015,data.Tonnes,data.FOF,287011774.7
2015,data.Tonnes,data.GAS,33439774.7
2015,data.Tonnes,data.GBO,15416703.96
2015,data.Tonnes,data.MEO,79731735.2
2015,data.Tonnes,data.NFO,68149481.97
2015,data.Tonnes,data.NMA,12179294.88
2015,data.Tonnes,data.NMC,134016054.4
2015,data.Tonnes,data.NMM,135689179.3
2015,data.Tonnes,data.PET,116335000.0
2015,data.Tonnes,data.RAW,579871313.6
2015,data.Tonnes,data.WCH,2299126.236
2015,data.Tonnes,data.WOD,7635872.54
2016,data.Tonnes,data.BIM,77595905.97
2016,data.Tonnes,data.COL,142579439.3
2016,data.Tonnes,data.CPR,5629275.456
2016,data.Tonnes,data.CRO,46353153.15
2016,data.Tonnes,data.FEO,69363884.14
2016,data.Tonnes,data.FOF,294490553.6
2016,data.Tonnes,data.GAS,35076162.04
2016,data.Tonnes,data.GBO,15606314.57
2016,data.Tonnes,data.MEO,81294779.62
2016,data.Tonnes,data.NFO,69363884.14
2016,data.Tonnes,data.NMA,12213810.58
2016,data.Tonnes,data.NMC,113578411.7
2016,data.Tonnes,data.NMM,114929193.9
2016,data.Tonnes,data.PET,116834952.3
2016,data.Tonnes,data.RAW,568310433.1
2016,data.Tonnes,data.WCH,2286769.685
2016,data.Tonnes,data.WOD,7660463.765
2017,data.Tonnes,data.BIM,77753187.57
2017,data.Tonnes,data.COL,147921878.6
2017,data.Tonnes,data.CPR,5524782.438
2017,data.Tonnes,data.CRO,46473011.83
2017,data.Tonnes,data.FEO,70578286.3
2017,data.Tonnes,data.FOF,301969332.5
2017,data.Tonnes,data.GAS,36712549.38
2017,data.Tonnes,data.GBO,15795925.18
2017,data.Tonnes,data.MEO,82857824.05
2017,data.Tonnes,data.NFO,70578286.3
2017,data.Tonnes,data.NMA,12248326.27
2017,data.Tonnes,data.NMC,113323444.3
2017,data.Tonnes,data.NMM,114351883.9
2017,data.Tonnes,data.PET,117334904.5
2017,data.Tonnes,data.RAW,576932228.0
2017,data.Tonnes,data.WCH,2274413.135
2017,data.Tonnes,data.WOD,7685054.99
