Year,Value
2002,11509.4
2002,6522.3
2002,5475.1
2003,7010.0
2004,13294.4
2005,13643.2
2006,9161.9
2007,8826.9
2008,11187.5
2009,9021.9
2010,9497.4
2011,9773.0
2012,9495.9
2013,12766.6
2014,9273.6
2015,4104.1
2016,12104.3
2017,17912.9
2018,12182.6
2019,9634.3
2020,9223.6
