Year,구분,Value
2000,과체중,7.2
2001,과체중,7.2
2002,과체중,7.1
2003,과체중,7.1
2004,과체중,7.1
2005,과체중,7.2
2006,과체중,7.2
2007,과체중,7.2
2008,과체중,7.2
2009,과체중,7.1
2010,과체중,7.0
2011,과체중,6.9
2012,과체중,6.8
2013,과체중,6.7
2014,과체중,6.6
2015,과체중,6.5
2016,과체중,6.3
2017,과체중,6.2
2018,과체중,6.0
2019,과체중,5.8
2020,과체중,5.7
2021,과체중,5.5
2022,과체중,5.4
2003,저체중,0.9
2008,저체중,0.6
2011,저체중,0.5
2014,저체중,0.6
2017,저체중,0.9
2020,저체중,0.2
