Year,Value
2018,99.9
2018,96.1
2018,89.9
2018,57.8
2018,71.2
2018,77.1
2018,49.6
2018,71.9
2018,7.5
2019,99.9
2019,98.8
2019,93.2
2019,57.9
2019,77.1
2019,71.2
2019,49.8
2019,72.4
2019,7.6
