Year,Value
2002,98.55287
2003,98.55287
2004,98.55287
2005,98.55287
2006,98.55287
2007,98.66513
2008,98.77738000000001
2009,98.88963000000001
2010,99.00189
2011,99.11414
2012,99.22639000000001
2013,99.33864
2014,99.4509
2015,99.56315
2016,99.6754
2017,99.78765
