Year,Value,Units
2015,19836099.7,유입하수량
2015,4950635.0,폐수발생량
2016,20405884.7,유입하수량
2016,4621383.0,폐수발생량
2017,20304381.7,유입하수량
2017,4921364.0,폐수발생량
2018,20906964.4,유입하수량
2018,4277551.0,폐수발생량
2019,20493901.7,유입하수량
2020,21240609.2,유입하수량
