Year,Value
2005,1.84569752090862
2006,1.84258508567299
2007,1.86011250206355
2008,1.86311252706464
2009,1.8440523377292295
2010,1.82449185699588
2011,1.83449675995472
2012,1.83917786044599
2013,1.83900856752817
2014,1.83940926921892
2015,1.85278282826209
2016,1.8483119695555297
2017,1.82790687109014
2018,1.8337012562814
